Darlene22361056;0;@JBG_1979 Damn. I hope she changes her mind, but if won’t have fun I get it. My daughter really struggled through Covid and online school. It really messed up these kids. If she doesn’t go maybe plan do something fun with her to celebrate her accomplishment instead. Good luck Mom.;;;;;
stellah_kaviti;0;With new tides of covid-19, we've seen inequalities with exclusion on kids/youth who are not able to get through the online learning.   We don't need to jeopardize the education system and commitments towards quality education. #EducationInCovid  https://t.co/XLMBCnLdtW;;;;;
lisesnavlar3;1;@WHO @WHOWPRO @pahowho @opsoms @WHO_Europe @WHO_Europe_DE @WHO_Europe_RU @WHOAFRO @WHOSEARO @WHOEMRO Hello I reach you from Turkey our minister of national education ziya Selçuk wants to do the exams face-to-face but covid-19 is very common and dangerous please be our voice! #NoticeTurkishStudents;;;;;
ALiferGaDawg;0;@bravesgata Our daughter did horrible with online learning during Covid. Quick resolve hopefully.;;;;;
zaidia;1;2/2 This has been a difficult decision as we know that the online assessments compromise the quality of education, but we need to keep in mind the risk of the spread of COVID-19 again. This compromise is necessary to keep each other safe in these unprecedented times.;;;;;
ShawnSotheran;0;What aspects of online learning during Covid have been most difficult for students?  Organization (71%) Motivation (62%)  Not issues with technology or format of assignments.  Interesting survey and analysis.;;;;;
Papa_Franku69;1;@OxnardUnion I honestly prefer doing distance learning rather than being on campus as I am very uncomfortable to go into an environment that has a bunch of us students coming together while our country has the most covid 19 cases in the entire world and with Oxnard having a lot of cases;;;;;
Outshyned;1;@GovTimWalz  Covid numbers are climbing again!  Freaked out about schools opening! If the 4th was a numbers stress test, we've received a dire warning! If climbing numbers continue, we need online school option! We saw a covidiot seemingly infecting doorhandle to her workplace?!;;;;;
ShoaibA94072647;1;Today in karnataka bangalore total cases are above 800  And still govt dont shut our school and college ....is our life is cheap in front of govt  @BSBommai  Sir please grant our classes online  Instead of offline its too risky to go college everyday in covid;;;;;
Mrirrelevant___;2;whats better, online or face-to-face class and y - How tf would i know😂 when i went to classes it's always face to face #tellonym   https://t.co/dc8xjAgmNT;;;;;
pujaas099;0;@AAPDelhi @msisodia @Dir_Education @psw_association @Minister_Edu @ArvindKejriwal Parents are raising their voice for online classes due to ExtremeHeat and rising Covid conditions in Delhi.Kids r facing so much problem in studies those who are not able to attend school due to COVID;;;;;
TheWordsmithKC;1;@poppy6x10 @kdnerak33 Thanks to Covid, we now have legitimate, accredited online K-12 schools that can give every bit the same education that they receive in a school building. Parents today don't know how good they have it. As long as the kids are learning, why does it mattter?;;;;;
scientist_com;1; https://t.co/S1PPJlV017 employee Meaghan Loy created an engaging virtual STEM class to supplement students' online learning during this COVID-19 pandemic. She shares her experience inspiring kids through science in this QandA blog:  https://t.co/Zg8iceiN27  https://t.co/SYlroVD6rW;;;;;
JupiterZky;0;@InstafluffTV We had covid early.. that sucked but we recovered like any other virus. I think the worst was remote school. It definitely disrupted learning for many kids.. and caused a deficite in education. As well as depression and anxiety from the stress. I know my kid is glad to be back.;;;;;
childlinekenya;0;The COVID-19 pandemic has heightened the risks for child online safety. Children’s reliance on online platforms for distance learning has also increased their risk of exposure to inappropriate content and online predators. #WorldChildrensDay2020;;;;;
ian36613527;1;@RicardLopez123 And you are surprised by this ?  I've been banging on for over 12 months trying to convince the government ministers here ( in Australia ) that face to face schooling is VERY COVID RISKY .  Been hitting my head on a brickwall so far.  This despite  frequent school covid clusters.;;;;;
PunkLuke;1;@nadhimzahawi Face-to-face education at a unsafe environment area in schools eg classrooms. For what means the children mental health while treating there physical health with Covid possible Long Covid. We live in the 21st century schooling can be done online with less sickness.;;;;;
motherofrabbitz;1;@WFKARS 100% wish my kid’s school would offer a remote option now. My child is the only one masking in her 1st grade classroom (including teacher), and I feel like it’s inevitable she will bring Covid home to her 2-year-old brother anytime now. Doing great here in TX!;;;;;
JessycaMathews;0;@CodyMillerELA @alicekeeler I spent the first 7 weeks of distance learning hearing COVID stories from my students and  their parents. One lost his best friend/cousin and uncle. Why would a promotion with masks be a good idea? I have no words for my emotions in seeing this concept.;;;;;
Dantes_Edm;1;@megwoolhouse @GBH Boston Public Schools are a mess in many different ways, Covid-19 testing is one of myriad problems. With rising case numbers in Boston, BPS should go to remote-learning through December. Probably the best option given their inability to test.  #bospoli #BPS #COVID19;;;;;
Paideiainstitut;2;Are certain Latin texts better suited for distance learning than others? Evan Dutmer explains the new direction his Latin classes took after COVID-19.  https://t.co/LAgblnPeWl;;;;;
truther_dare;0;@AnnMarieKhan4 Honestly. Covid sucked. He couldn’t do online learning. He’s doing better now that he’s been back in school. Thank you;;;;;
Christe99541374;0;@CMOH_Alberta @jkenney @AdrianaLaGrange @UsihChristopher it’s simple: masks, better ventilation would help keep kids at staff healthy enough to attend school. Now my school is being warned of online transitions due to staff illness (guess no masks and a school play helped covid);;;;;
Compassionghan2;2;In an era where face to face learning is a difficulty due to the COVID-19 pandemic,Evans Arkoful,a 17year old beneficiary of our Frontline Church Partner,Dago Methodist Child and Youth Development Centre has developed an online platform which had 253 students in the group.  https://t.co/fHsWuOokOa;;;;;
IHEPTweets;0;College students must have broadband access as online learning continues during the COVID-19 pandemic. Too many of #TodaysStudents don't yet have access to reliable and affordable internet.   #WeNeedBroadband to #ConnectCollegeStudents!  https://t.co/RoifNQOIOz;;;;;
WorldHealthAle1;0;French teachers on strike today against being forced to work face-to-face despite risks of catching Covid-19 to themselves,pupils,families, while rest country being protected in shutdown. School children protests sweeping across France over past month,demanding schools go online.;;;;;
LeaSpanninga;0;@fordnation  stand up to the unions!!  You KNOW online school is detrimental to kids mental health.  More dangerous than Covid.   STOP THIS NOW!! Don't allow schools to close again! #EnoughIsEnough  #KidsBelongInSchool #backtoschool  https://t.co/dQuH96Izue;;;;;
ClarkBenson69;0;How do you know when the education system is broken? When students take out $50k+ in loans so they can “learn”...but when COVID-19 spreads and universities move to online classes, students would prefer the professors just give out A’s rather than attempt to learn material online.;;;;;
OnPointRadio;0;More than 1.5 billion learners were impacted by school closures due to COVID.  These disruptions have taken a toll mentally and socially.   Do you have children who have fallen behind, or struggled with remote learning? We want to hear from you. Leave a voicemail at 617-353-0683.;;;;;
Vaterie25;0;When you lived a good life until covid 19 started with online school and the mask wearing  Suddenly everything changed.;;;;;
jones_pickett;0;@BetteMidler Low # of cases in children b/c they’ve been home. If you think children won’t get Covid when they return to school, you are naive. I am a teacher and I’d love to see my students but distance learning seems smarter right now. Oh and baseball? Who gives a shit?;;;;;
qlc_012;0;Naur it's already the start of our class tomorrow 😭😭😭 I'm gonna have stress again... online class is so fcking boring I swear to god when will ph be free from COVID? 😭😭😭 Not just from covid but all the variants that we have here in ph 😭😭😭;;;;;
Pockrat;1;Remotely, huh? Teachers and staff are in school right now dealing with several safety issues: dangerous lack of staffing and Covid. If you’re remote, schools should be remote. #enoughisenough #COVID19 @GovInslee #hypocrisy;;;;;
mrs_avellana;1;The brutality and unpredictable nature of COVID-19 is roaring in the US and it’s still dangerous to go back to school face to face full-time. ;;;;;
THFCSC07;2;@SilkyCyrus_74 Meant to be online lessons Monday and Tuesday, with COVID tests in school Monday then back in Wednesday but idk if that’s changed;;;;;
aamrhmzhbkr;0;Trial online class guna Google Meet done. Alahai, i’m not used to this kind of teaching methodology. I would prefer physical lecture over this online lecture but right now, this is the best we could opt for.   I hate you 2019-nCoV for this Covid-19.;;;;;
travisfortnum;0;"Cardy says the education system has learned to adapt to online learning through COVID-19.  He says schools will transition to online learning Monday.  Expresses ""disappointment"" that CUPE has disrupted education.";;;;;
haligonian960;0;@markalewis84 @nsgov Children need to be back in school, they have incredibly low risk and they are so far behind. Online school is horrible and so depressing. We have to learn to live with covid, and luckily now the vast majority of cases seem quite mild.;;;;;
t1s556;0;@frostyfrog2 -.- as a shut in because of covid and online learning… its depressing;;;;;
penhaphi;2;@kilcoyne88817 @bbcquestiontime Those ones (a tiny tiny minority) should shield and do remote schooling then.  Since January, more kids have died from traffic accidents travelling to and from school than from Covid. You want to ban all road traffic too? Life has many small risks.;;;;;
noraltavir;1;The COVID transformation also played its role. Now we have a better understanding of remote and hybrid education. Meaning that we have ways to provide education for half-time working people and people in regions (for example remote elections + local seminars).;;;;;
NationwideRadio;1;JTA President, Jasford Gabriel says the recent surge in the number of COVID-19 cases is a clear indication that it’s unsafe to resume face to face learning.  Mr. Gabriel says online learning is still the best option at this time.   https://t.co/iZ6KRHxM5R;;;;;
MsDemeanorr;2;"Talking with my 12-y-o grandson about school online yada yada and he says  ""I'd prefer zombies to this covid stuff"" -- lololol, dude's truly my Super-HERO &lt";3 &lt;3 &lt;3;;
7NewsAdelaide;1;Parents are holding concerns about the spread of COVID when schools return to face-to-face learning - but thoughts of kids' safety may have fallen into the background. Tonight, we reveal the most dangerous school crossings. 7NEWS Adelaide at 6pm |  https://t.co/8ftPfGgvkq #7NEWS  https://t.co/zJ0mOHiDou;;;;;
harlannewspaper;0;CAN'T WAIT FOR THIS!! HCHS Music Students Preparing for Fall with West Side Story and The Avengers  Dir. Bill Kearney providing online lessons and sectionals this summer in preparation for the return to school; shares disappointment about COVID's effect and end of school.  Trib!  https://t.co/pWNO3QXDUp;;;;
Zeus49297857;1;@risahontiveros World War 2 lasted what? 4-5 yrs? Walang school during that period and our parents and grandparents turned out ok. Covid is like a World War, unseen and dangerous. Will we risk our kids sa face to face learning? If we can have the option of distance learning why not di ba?;;;;;
SciJeanne;0;I do think it’s inevitable that my family will get Covid, despite our sacrifices over the last two years.  I’ve figured out that we’re not the kind of family that can isolate indefinitely. My kid struggled deeply with remote learning. My depression has hit terrible lows. 3;;;;;
amylouky;1;@jeff_downen @Boss52KC @farwestchef94 @PamelaHensley22 I'm not going down the rabbit hole of debating covid measures and their legitimacy with you. I survived fine wearing a mask, my kids did fine with online learning and masks at school. Lockdowns were unfortunate but necessary, and again not the Dem's fault. Blame covid.;;;;;
MS_FREGOLI;0;The stress of online school, my family getting covid, my grandma getting hospitalized, the stress of online school, frustration at our ineffective government, the bad thoughts coming back, the stress of online school, my mom doubting my mental health/sexuality...;;;;;
_shreyansh_311;1;@myogiadityanath @CMOfficeUP @AdminLKO Covid Cases in Lucknow have crossed 278 Mark, Students have to go to their school from tomorrow, and that is very risky, school should be closed and online mode should be opted as these children are not even vaccinated.;;;;;
cchotatao;1;Not the two times Thailand experiences rise of covid cases do i mysteriously gets art motivation and also improve so quick😐 hope online school becomes a thing cuz I do NOT want to lose this flow;;;;;
woollyvix;1;I personally think ALL schools should deliver remote learning throughout the whole of Jan, to get Covid rates under control.  I just said to my 9yr old - ‘you’d like a month of mum home school, wouldn’t you?’ Her response - ‘erm, not particularly, thanks’ 😂;;;;;
Ryan42089090;0;@Not_ForNothing @GovMurphy Remote learning is ineffective and worse for the child than the risk for COVID. That’s why. He’s 100% right. Send your kids to school with masks and stop with the irrational fears!!;;;;;
ToniChe67184591;2;There are many privacy acts for online safety in place to protect our children. Educators and our schools/tech depts must make sure to keep their info out of the hands of people that could misuse it. Especially in this COVID-19 world of online learning.  #lifeleader #onlinelearning;;;;;
cv_cev;1;@GYamey @Nature Vulnerable families have been exposed via compulsory face to face education in unsafe schools.  We were told children don't catch or spread Covid. This is incorrect.  Soon, no mitigations in schools. Those prioritised for boosters at increased risk of death still exposed.;;;;;
EdmJbg;1;@latingle The Government should be investing in online public schools. #Covid  Children can be face to face with teachers via screens.   They DON'T need to be in UNSAFE Covid infected classrooms during a pandemic! #StopTheSpread  Let kids socialise outside of school for mental health!  https://t.co/3mpHAtU8Ah;;;;;
JGBeautifulSong;0;@Trishanduke @ABC I don't know why any school opened when Covid numbers are higher now than back in March. Luckily, my town realizes this and schools here will only be online. A disappointment for my daughter, but at least I know my grandkids will be safer!;;;;;
MphoMfolo;0;...Online classes for the next 3 days. I hate Covid so much for taking away the physical attendance of class. These online things are tedious 🙄 but we move!;;;;;
HeyRamani;0;The dramatic shift to online learning as a result of the COVID-19 pandemic risks widening educational inequalities #onlineclasses #tech #education #digitalart;;;;;
ChangingLanesIN;2;As a result of COVID-19, we modified our tables with retrofitted plexiglass for social distance learning and added touchless faucets within our center. #FundChildCare#SaveEarlyLearning@SenatorBobCasey@SenatorToomey  https://t.co/eUTXBZ2Cks;;;;;
jentwinkle;1;@oi_tillymint @PhilipHollobone @fact_covid I caught covid at work in a primary school. All year groups had cases, many staff infected. Some (inc me) still not well enough to return. What happens when more staff are infected and unable to work? Much better to switch to remote learning before that happens surely?;;;;;
learnin_as_i_go;1;@maria_lamb_ @MartinSLewis Everybody wants restrictions to end but this gov't have done their best to accommodate covid and we've been living restricted lives ever since. I'd prefer to see schools go to remote learning and everyone out and about wearing an N95 mask, wfh,local tandt.Johnson/Javid/Nazawi out.;;;;;
Joonuper;0;Another email from @LakeWashSchools and another disappointment. In one of the tech hubs of the world, they’ve decided remote learning won’t work, and won’t be rolling it out. AT ALL. So let me lay this out as someone with underlying health issues: #COVID19seattle #Covid_19;;;;;
lisesnavlar3;1;Hello I reach you from Turkey our minister of national education ziya Selçuk wants to do the exams face-to-face but covid-19 is very common and dangerous please be our voice! @WHO @DrTedros  #NoticeTurkishStudents;;;;;
king_of_kul;1;@RepublicanNgr I agreed with baba, but where is the money to finance all these things, economy still remain closed, even govt still own some lectures, I'll prefer online class via google class for now, you know to cover up before covid 19 end;;;;;
fernwehcp;1;"""whats better, online or face-to-face class and y"" - online idk it works best cor me #tellonym   https://t.co/Tx0s6CUmxM";;;;;
dyreatic;0;I do think it was a little bit of a waste that the author didn't explore the other challenges related to the start of COVID too deeply. I mean yes, remote learning and being alone sucks (which is conveniently somewhat solved by moving in with someone else),;;;;;
bacpau;2;@MundayRex @Dr_PhilippaW @RishiSunak The teachers I know worked their socks off planning and delivering online learning when they couldn't be in school. Since schools opened they've coped with the demands of normal schooling together with managing the risks of covid  transmission.;;;;;
CherylLudwig1;1;@KellieDBrown1 I stand with you on this and I also am emotionally in the same fetal position. My face-to-face school hasn't masked all year. Most of the kids in my class have had COVID already. I just sent two more home this morning. Sad and dangerous. No words.;;;;;
wind_susan;2; https://t.co/qp7Zt7MeiH Florida is one of the hot spots for COVID. Why would we be cutting online learning programs if this is the only option for the kids?  @GovRonDeSantis;;;;;
TAMUCGradSchool;2;Transform your future in a diverse field with a master’s degree! Take classes fully online and/or face-to-face at our Dallas location to gain a deep understanding of how physical goods and information flow from their source to the end consumer. Learn more  https://t.co/0BGBf9QHge  https://t.co/BMkGAk65Yc;;;;;
swatikim1;1;@DOEChancellor You really need to offer a remote options. Especially for kids that live in house with immunocompromised family members. My 6yr old was exposed in school on 1/4/22 and tested positive for Covid. We are all positive now. This is very frustrating and dangerous.;;;;;
SandyHi2244;0;#VoteForStudents and #VoteFordOut Ford’s mandatory high school online learning to cut costs comes at a price to student learning. It can disadvantage many + compromise their ability to learn. Majority of kids learn best with face-to-face teacher support.  https://t.co/ArWTY8SvoQ;;;;;
Xenohadi;2;Andhra Pradesh | KBC Zilla Parishad High School in Vijayawada reopens for classes 10th and 7th;" 8th and 9th classes to resume tomorrow.   ""Classes to begin in a phased manner with necessary COVID-19 precautions. Online classes will continue,"" says Physics teacher B Raghava Rao";;;;
NACACWonk;0;A Third of K-12 Students Aren't Adequately Connected for Remote Learning, Study Says  https://t.co/FuhTcswZ9O via @educationweek Important for #collegeadmission professionals to know the extent of disruption with distance learning in light of COVID-19. #equity #highered  https://t.co/D8VE5kH53Q;;;;;
MUFC_JACKM;0;@JibberjabberB @OPG2021_ @MadgiePodge @UKCovid19Stats That's ok, maybe us youth are living normally because we couldn't the last 18 months, and spent the whole time with depressing online learning and being constantly blamed for the spread of covid-19 by people like you.;;;;;
calumhoodsfarts;0;@COMFYS1LENCE it was so boring bc we have to do online school for like 2 weeks bc of covid ans i literally did nothing the whole time and all the meeting were so awkward LMAO;;;;;
vijayinsb;2;@SCE Re: Outage # 1128388 (Jan 23, 2020) - please consider rescheduling at night or a weekend day. Due to COVID-19 a lot of us are working from home and the children are doing remote learning for school . It also impacts the heating in the house. Thank you;;;;;
rickscheibner;0;My takeaway from #asca2020 thus far: Tier 1 is the new Tier 2. Universal needs assessments are going to be key in the age of distance learning amid Covid. The school counseling program is more critical than ever. This is not a drill. @ascatweets #scchat;;;;;
moira228;1;@MassGovernor @iHealthLabsUS @FedEx THIS IS NOT A SOLUTION.  Once again, we are asking teachers to do something dangerous and potentially deadly, go back into schools rife with Covid.  First school shootings, then remote learning, then go back before Vaccines.  YOU ARE ENDANGERING OUR TEACHERS AND EVERYONE ELSE.;;;;;
StigmabaseN;2;'Tier 5': England faces possible new Covid restrictions, source says: Further coronavirus restrictions could be introduced in England akin to a “tier ... closing schools for the majority of pupils and moving education online.  https://t.co/LPnL3JBWzu;;;;;
dfrntdrmmr;1;@teachaged ...and while @realDonaldTrump and the @GOP are planning to send your children to learn face-to-face in school, the Republican National Convention in Jacksonville is going to be held outside because...  IT'S TOO DANGEROUS TO MEET INSIDE   ...while Covid-19 is so virulent.;;;;;
ProProfs;2;Read more to know The Rise of Online Learning During the Covid-19 Pandemic. . . #trainingmaker #learningmanagementsolution #classroomtraining  .  https://t.co/japS2X1MZk;;;;;
MrNMath;0;@ColeSouth @ikepoker @bp22 @T_Rutt @BalognaSangwich @ChaseAllanArch1 A lot of the mandatory covid policies, especially in the area of K-12 education (whole school districts being fully remote for all of 2020-2021) went completely against what science was showing.  A complete refusal to update your priors.;;;;;
speechboy71;0;Yes. Remote learning and being away from friends is far more dangerous to the mental health of kids and their educational development than COVID.;;;;;
ParsleyJust;0;I DID ANOTHER COVID TEST, IM NEGATIVE Y'ALL IM SO HAPPY BC ONLINE SCHOOL WAS SO BORING;;;;;
monkeymolotovs;1;Our class was exposed to COVID so we have to go remote for a few days. It was inevitable. It’s just not safe to be in person right now.;;;;;
LisaDani;0;@GraceCordovano @GailYentaBeck So true, Grace. Kids and teens being at home for so long are struggling...the disappointment of hoping for school or college in person yet fear of COVID, then changed to online. It's confounding. We're doing regular facetime etc w my niece and nephew and immediate family #hcldr;;;;;
GentleMoonbeam;0;there are completely reasonable reasons why I started struggling significantly more when school went online. covid was hard mentally. I don't have separate spaces for work and leisure. I don't have any safeguards. I was experimenting with dosages of adhd meds and antidepressants.;;;;;
linotiddiez;0;@rachasblo im the only one online for school cuz i had covid cant wait to go back its so boring;;;;;
cv_cev;1;@laurabundock @laurabundock We urgently need to avoid repeating mistakes with new, potential vaccine escape, variant threatening this Winter.   We ask for remote education to be remote attendance for CV/CEV households.  No more Covid orphans! This #mustnothappenagain   https://t.co/UzUtHLVYDw;;;;;
SqueakyToyArts;0;But I feel I will be eventually and my brain is convinced we'll all die. I know I'm quick to become depressed and mentally unwell to where I don't do anything but sleep for weeks and nothing else. I've done it during covid when I had to online school, I didn't do shit.;;;;;
Mr_Loeb;0;For far too many of our kids remote learning is not learning at all. It is a depressing daily grind and a nightmare for our families. We know much more about #COVID today than in 2020 and we must use this knowledge to do everything we can to keep school buildings safely open.;;;;;
annjsmall;1;@chrisdysonHT @MrLThomas What about staff, unsafe working environment, family members hospitalised, long covid, death,  Children now suffering #longcovidkids it worth a face to face lesson right now, open for key workers, vulnerable, or blended learning but not how it is now, it's terrifying.;;;;;
riddIerpiIled;2;@lesbolupin whn i went in person i took a bus but now i go 2 online school bc of covid and anxiety 🥰;;;;;
